Дата запуска;0.0;1.0;2.0;3.0;4.0;5.0;6.0;7.0;8.0;9.0;10.0;11.0;13.0;14.0;16.0;17.0;18.0;21.0;24.0
Дата запуска;2021-01-21 00:00:00;2021-01-22 00:00:00;2021-01-23 00:00:00;2021-01-24 00:00:00;2021-01-25 00:00:00;2021-01-26 00:00:00;2021-01-27 00:00:00;2021-01-28 00:00:00;2021-01-29 00:00:00;2021-01-30 00:00:00;2021-01-31 00:00:00;2021-02-01 00:00:00;2021-02-03 00:00:00;2021-02-04 00:00:00;2021-02-06 00:00:00;2021-02-07 00:00:00;2021-02-08 00:00:00;2021-02-11 00:00:00;2021-02-14 00:00:00
Номенклатура;;;;;;;;;;;;;;;;;;;
Шайба 10 ГЦ ГОСТ 11371-78;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03;0.0;0.0;0.0;0.0
Шайба С.30 Гл ГОСТ 11371-78;0.505;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Швеллер 10 П ГОСТ 8240-89 09Г2С-12 ГОСТ 19281-2014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;180.11299999999972;532.02;0.0;39.904;79.808;0.0;0.0;625.65;625.65;0.0;0.0;0.0
Швеллер 10 П ГОСТ 8240-89 С345-6 ГОСТ 27772-2015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;328.502;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Швеллер 12 П ГОСТ 8240-89 С345-6 ГОСТ 27772-2015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;66.29200000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Швеллер 12 У ГОСТ 8240-89 С345-5 ГОСТ 27772-2015;0.0;0.0;0.0;797.676;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Швеллер 12 У ГОСТ 8240-89 С345-6 ГОСТ 27772-2015;0.0;0.0;0.0;835.638;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Швеллер 14 У ГОСТ 8240-89 С345-5 ГОСТ 27772-2015;0.0;0.0;0.0;75.933;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Швеллер 14 У ГОСТ 8240-89 С345-6 ГОСТ 27772-2015;0.0;0.0;0.0;151.866;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Швеллер 16 П ГОСТ 8240-89 09Г2С-12 ГОСТ 19281-2014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;160.86200000000028;0.0;0.0;0.0;0.0;0.0
Швеллер 18 П ГОСТ 8240-89 09Г2С-12 ГОСТ 19281-2014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;135.846;0.0;0.0;0.0;0.0
Швеллер 18 П ГОСТ 8240-89 С345-6 ГОСТ 27772-2015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;332.5730000000009;0.0;0.0;0.0;0.0;0.0
Швеллер 18 У ГОСТ 8240-89 09Г2С-12 ГОСТ 19281-2014;0.0;0.0;0.0;0.0;0.0;0.0;1456.3379999999993;1413.468;2355.78;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Швеллер 20 У ГОСТ 8240-89 С345-6 ГОСТ 27772-2015;0.0;0.0;174.22200000000032;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Швеллер 24 У ГОСТ 8240-89 С345-6 ГОСТ 27772-2015;0.0;3.4080000000000155;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Шпилька по чертежу 16х1000.ст3.ГЦ Ст-2019-06;10.176;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Шпилька по чертежу 7 М48х710.09Г2С-15.бп ГОСТ 24379.1-2012;0.20000000000004547;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Шпилька по чертежу М36х300.09Г2С-15.бп 3.407.9-146.3-05КМД;45.543;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Шпилька по чертежу М42х250.09Г2С-6.бп 3.407.9-146.3-05КМД;0.0;0.0;108.76;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Шпилька по чертежу ШКМ-1 М12х100.09Г2С-12.бп ШКМ-01-КМД;10.68;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.12;0.0;0.0;0.0;0.0;0.0
Шплинт 3,2х25.ГЦ ГОСТ 397-79;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.014;0.0;0.0;0.0;0.0
Шплинт 5х20.ГЦ ГОСТ 397-79;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.048;0.0;0.0;0.0;0.0
